ImpactID,LocationID,Classification_Key,ISO,Total_Deaths,No_Injured,No_Affected,No_Homeless,Total_Affected
0b6d47a84baddb61dc32dc9525d8029f,c877ec79a4730d1ef37bec0b0177150d,nat-cli-wil-for,CAN,,,13000.0,36.0,13036.0
8dda9a46d2d17e271ae9c9388f088c78,39d7b063551020062da710a9b4ff8a7e,nat-cli-wil-wil,USA,1.0,,,129.0,129.0
61e06c34f55aae4d3475f5c5f2985e21,a4063bf5a41747947dae059e349a05a0,nat-met-sto-sev,USA,4.0,,,,
d8de001bcaade4e0cbf51401db0c2812,9d7cfe873da5ba4e1526ab4258009dcb,nat-hyd-flo-flo,USA,,,600.0,,600.0
e740ae8ab0030e865a2ce76ce71b894b,f602d13bc0ce3f4f8bdca89bf1ff03a8,nat-met-sto-sev,USA,4.0,40.0,,,40.0
c592e3669c174e02ffb7e5daa510233b,279ebf1016b1121943a14968b4ae873b,nat-cli-wil-wil,USA,4.0,8.0,600.0,3900.0,4508.0
291538bc335d2f522603e8a6d9c2a056,9fbef80394045db860e69385ece6c50e,nat-cli-wil-lan,USA,4.0,,,7302.0,7302.0
2e9de337d05556b13e2f76eddd5f3228,2071a4b6df7ed09eab6ca4bb088aab64,nat-hyd-flo-fla,USA,19.0,,,,
4d2b5da126a94a0e640736e65c2e2423,789ba7b935adbaa52523fa3ca4b6a559,nat-met-sto-tro,USA,25.0,,800.0,,800.0
9ba25b07fef19c89333d0a6617342d20,0d338ba1785175f76441d1b429d0efd5,nat-met-sto-lig,USA,6.0,,,,
df3630cb5ab8488bce13bce2ecb439b4,68b5f8aee1b929a1c215afdbddf14fe9,nat-met-sto-bli,USA,18.0,,300.0,,300.0
0230c7c34fff82f6bddeeacc0f229f89,db7e2b885dcafd5f05778c888a86a399,nat-met-sto-tor,USA,50.0,60.0,,,60.0
b144a0dabd0a26e65509a0c992552b3e,e96371518e7a5dd7288f9e2ba1f81b3d,nat-hyd-flo-flo,USA,31.0,50.0,4000.0,,4050.0
356ae48cdc6033c05b85ac981ae46611,fe1433cf41dfbd65097df1c7f2a699c1,nat-cli-wil-lan,USA,3.0,,,1425.0,1425.0
25fd72534368b3ba7457f54364ed5908,bf7f271018780d8d16a8bcb8ae173591,nat-met-sto-bli,USA,50.0,12.0,85000000.0,,85000012.0
b808220f16a0a699c35e6b7a775f6e58,99b7ecb7141a2b9f3f5e07d2c3f19339,nat-met-sto-sev,USA,,,,,
19a726817dc1e6d583ad8453d61bcc2f,cb38e41d2da64f50a973a0b3c92622bf,nat-met-sto-bli,USA,10.0,12.0,,,12.0
aae82698ac2cbb2f3901417ac3f6d921,b56c8d984552078fb02f5b544e9636ce,nat-met-sto-sev,USA,7.0,,,,
2fc71fc5f6e7c98f58de9593a31ae76b,d9a7549695d719d3a4abeedb920bee2e,nat-met-sto-sev,USA,1.0,,,,
29b530350dd38c589d966858eb85202f,5358e3d0a58f95e1d8e67084d0503ac7,nat-met-sto-sev,USA,,,300.0,,300.0
0e85852e4d3ed9b5ebb89124eb682bc2,ac1fef0f95fb167703c1a196d26f20a9,nat-met-sto-lig,USA,1.0,,3000.0,,3000.0
6fd952fdfaaa50035a79fdaad116bc18,a5645cc54dbd850f6af4521f915bab9c,nat-hyd-flo-fla,USA,9.0,,21000.0,,21000.0
b55a7505cdc9afb5bcf09bdddc340590,407f9ee3e3aba3338f97cb4a9dff7099,nat-met-sto-lig,USA,6.0,,,,
13eb40861d1eca800b09f79864ac84ea,021e2075922b7a6836b8e81bcfa6b337,nat-met-sto-tor,USA,2.0,10.0,,,10.0
a12946d410a223f4941b7107b3107604,62723b30769a2de5af24d6046bf765f6,nat-hyd-flo-flo,USA,11.0,,,,
42c8ab3598e96674da52b38b5e5a7f16,f25b7c337b5bcfa482b17f8178bb7690,nat-cli-wil-for,CAN,,,88000.0,,88000.0
540fd5061d78444eb905a0e47e322fd4,755447fb928930419dca6cc2c56c9baa,nat-met-sto-hai,USA,9.0,12.0,,,12.0
5dcab1e11887b961437c84133ef1d0e8,a7a8afd627366a25ea53f7f998d209bd,nat-hyd-flo-flo,USA,15.0,,,,
d2a65d3e22caebb3b41ffb97ba58dc09,7890144c72955f1f4dbaa28700b64267,nat-met-sto-sto,USA,25.0,,2000.0,,2000.0
742c7e791b25790c5ea8845a72d38739,083f22be571aaad4489547fc6a01cb9d,nat-cli-wil-for,USA,,,36.0,855.0,891.0
79ce18ed318c2537eea43f53bb76ae4c,94ba353b8b5b2eb4860e766f3a64ba11,nat-hyd-flo-flo,CAN,,,300.0,,300.0
925c16a7fbc32c5f445e7332643a9581,6f36ff5d4eb4fcec93f77eef3170e3b6,nat-cli-wil-for,USA,2.0,,420.0,,420.0
a644825b478d1989e5c80a1c3e3fc40e,ae65e6adfedccf3175d4d432a37c111d,nat-hyd-flo-flo,USA,13.0,,70000.0,,70000.0
57f9b6a5d04ea523672781f47077051f,15db24007098de9cd10be427356c55f6,nat-cli-wil-for,USA,,,,567.0,567.0
f983c08a6a3be1caadca3477b4e8baeb,f5d72ee0d8fd7054b1461059e2059955,nat-met-sto-tro,USA,3.0,,13500.0,570.0,14070.0
7f57728f91da259792880e6549b96c8a,5660650d579b5f8ab6daa3a8284c6627,nat-hyd-flo-riv,USA,1.0,,,,
13873dc5df87944447473d6372baf43d,8120a4a4b8de73bfc6235771acf61adf,nat-met-sto-tro,USA,49.0,,,,
a2229c963c674d7f5ec97384fd951f14,a44eb19a8522a841784db4ef2d857152,nat-met-sto-bli,USA,8.0,33.0,,,33.0
672d9207926ad3ce52a32f4d5fe573b9,990c92deef76548cc2bf02eab841e1d2,nat-geo-ear-gro,USA,,,120.0,,120.0
2e74f5d583efcd93e4f7f2a7643c3be2,f8f892029cc2db808f13671a048e3fbe,nat-met-sto-bli,USA,22.0,,,,
7085dfd45915391ccf86586862f8a69a,9a536fb89d357a5f20d7e9e9ff3cd3f2,nat-met-sto-lig,USA,6.0,19.0,,,19.0
e06e04bb222ccdc55aca860689a2e860,aee8506f7f4d9a264298faca90ba732f,nat-hyd-flo-flo,USA,5.0,,,,
ef7d90d8e476c3dcb7e82823c0fa4f0d,9bc983c54918125abc10e9ac3e17e2d3,nat-met-sto-sev,USA,24.0,200.0,,,200.0
dc2674fc8a73882a8f3bb2d4c1a27d6e,fed6a034f3e7076849527e3998b70ac2,nat-met-sto-bli,USA,3.0,,,,
be163e749744e3d857c18c33071e29d0,fa3ce348c8379302bdc21a74d96b0922,nat-hyd-flo-riv,USA,,,300.0,,300.0
bd614c758a99485511c162f2395c920a,cbd459c88b7a5ea6589db1d3f9622ca4,nat-met-sto-sto,USA,5.0,,200000.0,,200000.0
b311bbef7bd6e4d1e9135b5d0cbd8f23,f443ad9d1f75e8f9d03c6df048c376a2,nat-met-sto-tor,USA,4.0,12.0,600.0,,612.0
6e21ac2d03806ef42e57ba151076b423,420dcc974301bdd469c030228afe9bc1,nat-met-sto-bli,USA,11.0,12.0,,,12.0
027d94c81aef10eba7cb57e9e94ba8ba,38527b39d679dbf0fd891cfd030f9b54,nat-hyd-flo-flo,CAN,2.0,,16113.0,,16113.0
780221095d38683df151ddb5bdb452c2,9f1b01b040bb6759d5de93b472899c4b,nat-hyd-flo-flo,USA,20.0,70.0,,,70.0
5ce16fc5b6a70dbb7bf3e0479173acb7,6112197c709ce0b9e1b9a4394a72226b,nat-met-sto-hai,USA,,,,,
cac713df7984523d4e74ce684c48c5e2,11ae2c65d4abf8d150119875615b9244,nat-met-sto-lig,USA,2.0,16.0,90.0,,106.0
cb9c6f09289246fcf519055a0d93d0bf,f6e84511534d8c72e0340ed5c4000195,nat-cli-wil-for,USA,,,9.0,147.0,156.0
6f3d225e0767cf89a21586736d0763ee,810396ad870b54f0cef9bcaf04128d31,nat-met-sto-lig,USA,,2.0,,,2.0
438bf8d9bbd1e703b7aeb632a9c8c9ff,3830a757a5b2b18273436cfbc57d8c04,nat-cli-wil-wil,CAN,,,43441.0,,43441.0
eb0d5daef0a22fa81aa4b0ba020b4119,5a5f954b0ec7c32d8127bca5c4c9d81d,nat-hyd-flo-fla,USA,10.0,,,,
7bfe484eebaa682c1bde9e2a2b6cd869,44c4917ebf7521f625cb81cafabf6438,nat-met-sto-tor,USA,,30.0,600.0,,630.0
5caa65f0254ebb50989cbce2b5e31026,e0c50427373557f2befefb262cb1fc85,nat-met-sto-tro,USA,88.0,24.0,555000.0,27000.0,582024.0
2b100119214110fc01d511ab2e741315,f846e50e91f46ede86eabca78acc3fcf,nat-met-sto-tro,USA,97.0,,,70000.0,70000.0
6ce1e2a38bb8c4dfe24fd685bf3d053d,c2dd5a67493d2dc9d9458aac1d3b0e49,nat-met-sto-tro,USA,4.0,,,,
f73e84c33b301a291251a22e0056bcd8,3cba667744c3d75d63173c9ed327d789,nat-met-sto-tro,USA,,,60.0,,60.0
28c91048ff0d96cf179c58f87af414ef,46a8a2febf5840d7e1eb27a752047d55,nat-cli-wil-lan,USA,43.0,185.0,,9000.0,9185.0
051f0c3b71a40da2c2212ec06f1a194d,f992f80b7ecafed12ba7f65e3c059280,nat-hyd-flo-flo,CAN,,,3000.0,,3000.0
183ccd4ef4927dbb03d21a3195e44001,69f07330a00ec19adf8d87fe90b512df,nat-cli-wil-wil,USA,2.0,2.0,,2961.0,2963.0
0dc50107edeb39853e5cb93bd108fd0f,a743f8b9f5165709691bda3b3498d30d,nat-met-sto-lig,USA,,8.0,120.0,12.0,140.0
ac9f2ca42dbb00c63062c2b843ed94ca,cd8f5a4b57b8edb3287be28a1e9bc74f,nat-met-sto-bli,USA,22.0,,,,
de9a9f930b7b2e1d82b8e10ea9635dbc,94ac1731e9740fd5f79a76b8e6f887d0,nat-met-sto-hai,USA,2.0,15.0,600.0,,615.0
43ade195e407a0f5d4b4f612f5ed9d53,4c98dd812706ab347440ba64f82dc94a,nat-met-sto-tor,USA,1.0,,,,
1196bbeedff6d48402a209b33e38b806,415c11269aa5da02d39bdf199743067b,nat-cli-dro-dro,USA,,,,,
bff9ba5090604c29149a05983c1ea4cb,c26475f16a6c662891845afaa94eca03,nat-hyd-mmw-mud,USA,21.0,28.0,1338.0,,1366.0
10ecffa04ec939559b3a81931f554f9d,1d00945cd752994b7e6be403c730e670,nat-met-sto-bli,USA,22.0,,,,
9944487494f2a8e797a5e804118ef286,9f09c098e4d46e6282fde9d7e064dfa5,nat-met-sto-bli,USA,10.0,,,,
2d3de2de8e78f603c5815b8c61fc8152,2bfceb4c8c5870c9e793094b667b2102,nat-met-sto-bli,USA,9.0,,,,
6ef3ed89b6bb50214118543e7651b74f,864c74486fcfcb2612a69f254da012dc,nat-met-sto-sto,USA,3.0,,,,
38c34d088f3dc140bc5e92d67310bbcf,2b85d4eb2edf36694eddb45d2fe5b7bf,nat-hyd-flo-flo,USA,,,1596.0,,1596.0
bac1e7da3aa5462d775a96f640e680b3,faadd85d7ff8ec768decab77b5c462cc,nat-geo-vol-lav,USA,,,2500.0,,2500.0
87c6a2714c70474dfc18dfea088ac6be,215865017be9ede4319880bea849bcba,nat-hyd-flo-flo,CAN,,,4000.0,,4000.0
a0a80ecb5a98596b61feb06cca6cf98a,00704c1405bf5862b13adb51e97b10d0,nat-met-sto-tro,USA,5.0,,,,
77b74f825cb8b180b01880e037ccfefd,cc40119827b12aa542562cb688074e1b,nat-met-ext-hea,CAN,70.0,,,,
d27ab4ca32a287b3807306a4cf02d4e5,323f82f84bb3dfef3d9c4c88568b15a2,nat-met-sto-sto,USA,5.0,,75.0,,75.0
731ac94bb447b59fbda419e808f8c384,786258e0192dbb8c72660ccf1e0242f1,nat-cli-wil-for,USA,14.0,,,3237.0,3237.0
5df94dd394855d226440a868ef2f41df,b891363374428c35fb1cb631759d7fbb,nat-met-sto-tor,USA,,,,,
983626bdb310746ff4c9e27b6fdb72c5,ac4b82eea4807e3c5e02b8100870798b,nat-hyd-flo-fla,USA,2.0,,,,
075b6e189397b5f655cb04b245e51665,ddb35636ae30e84712c389ca83e70cdd,nat-met-sto-tro,USA,53.0,,1500000.0,,1500000.0
7f2eddfd434919f34261bb4377bb5dd4,05ccfc55d4324029b1b0953580b9463e,nat-met-sto-lig,USA,,18.0,,,18.0
272ef96eb13f0d0e1aa1e5df16990de7,6c1bdd4f6d72772e772bf099672da8fb,nat-met-sto-tor,CAN,,30.0,900.0,,930.0
cba97325a0312677b92c0d5f7786b48b,d7798f56f012c08b6f5323872f60f654,nat-met-sto-tro,USA,49.0,,5000.0,,5000.0
2a703ac72d5ab95a79ef7bc4a7038150,a6581714e3f6f47f8f193f3f666e088f,nat-cli-wil-for,USA,88.0,,250000.0,,250000.0
eec45ee6df9227c27762b33944596e91,d747517c0d48f0483f6ca590f7b6e183,nat-hyd-flo-riv,USA,5.0,,,,
3a702141d24af0ebbd418bddc93f0ad4,0fb8268aa70762cb280395474729580e,nat-met-sto-bli,USA,2.0,,,,
cccc81b0a819673e6c3ffa53e3cdcc8f,9450a23ba32a1482a55e9f26fa646c17,nat-cli-wil-wil,USA,2.0,3.0,,,3.0
139fb921e46b598fd2c3d559135011f7,92f29419beeb0c68c641682ccbe4a0a5,nat-met-sto-bli,USA,13.0,57.0,,,57.0
ee3676d590417443c4bb2a9214caa930,689c40ff1134990552592f3bbdff6a7d,nat-met-sto-san,USA,10.0,,,,
35c8072cb18eab36c4cd0bd0e639b7fa,4241cc66c2b78e700b068fc6c8df66f4,nat-met-sto-bli,USA,22.0,,,,
f9c6574b58d6661093f44861e93968c5,db99a3dc9f767ac375adbd5d99e47043,nat-met-sto-tor,USA,28.0,90.0,,,90.0
78956f793bf7467255247b56c1dfd5fc,477d8e6f32c00cfbecb60608534164f6,nat-hyd-flo-flo,USA,1.0,,6000.0,,6000.0
933cbcc40d27b06d834af439a8137341,961ba5555e6d58a36a47d5697f75a452,nat-met-sto-lig,USA,2.0,12.0,,,12.0
9194135692ea265cc42518900db9eef4,a0620f2c2a2480dbf853ba3aebd8b813,nat-hyd-flo-flo,USA,1.0,,8000.0,,8000.0
dddda0f3500f5a1961106b85c7c944f6,7125af2b1e9eaf2292b939eabc47a7be,nat-hyd-flo-riv,USA,5.0,,2000.0,,2000.0
68b031386dc78a5a4007cc2606553923,70a194c9d2d9b61953d6bdb7de41c737,nat-met-sto-tor,USA,8.0,12.0,,165.0,177.0
d4cc548ae41f7d440db354195c53a97d,3f962156c8ff911ae920b68b86c6e781,nat-hyd-flo-flo,CAN,1.0,,19500.0,,19500.0
40bdc17e24c42655451c94c4f6e55f0e,b77454f599e129330939364a732f1ea9,nat-met-sto-lig,USA,5.0,,,,
da2324deacc9bc74f357646d4929da78,2471f4ab973ca848989263225dfbd8c2,nat-met-sto-tor,USA,3.0,150.0,,,150.0
3bee7822da487a066921d10ccc3f1566,57f65d6252736c855ea666fd1f57e424,nat-geo-ear-gro,USA,,,150.0,,150.0
e13fb1e6fa71b726eda8c5e1f20330ff,bce224d18459caff00b17a24d1ae27e6,nat-hyd-flo-flo,USA,3.0,,600.0,,600.0
c796c9ebddec2b11ed1fa3631135e1ef,9b5214ee2846fb2f4cf591f4ad342510,nat-met-sto-tro,USA,1.0,,,,
f39a6ab397aa28ba0fb4387910e45dfd,9106e36715c164fb6377cdd9ad3dcca5,nat-met-sto-tro,USA,10.0,,,,
458be1709fd9e9a88fb12f9ee3f5c607,cf00f0fadea38a20eb620ec10f753a23,nat-met-sto-tro,USA,5.0,,1000.0,,1000.0
7b31655f759866993c62f32c4695e9f0,74c90f73a3097f475c937a5d1a0ad713,nat-met-sto-sev,USA,4.0,,,,
bd01817458a4739d35cb53e2053cf0a5,09d5ec2cab8128c6c6d946d0727eb40c,nat-cli-wil-for,USA,3.0,12.0,312.0,279.0,603.0
a39b8141b98cc114882d3c42313922f7,f2c3940f8174b873dd4411d648cbf6f7,nat-cli-wil-for,USA,,2.0,660.0,,662.0
8089eabf9abf30e2c4443d5ab16762d7,326b8aa6db32966ade871d021765d835,nat-met-sto-sev,CAN,1.0,,,,
e2ee60e62f15375a8d80b0d97edbbe48,ebbafff48685c5bfa93b024befa81001,nat-met-sto-bli,USA,10.0,,,,
e96430a88c8fc0a3be803b935d85485a,baecaee88d50cc0ef4d9534dd0d941a1,nat-met-sto-sev,USA,18.0,,,,
2bdb47f96b1829f389a3799117aef6a9,92cd6af29c20c6fb1c6025656444e826,nat-met-sto-sev,USA,10.0,,,,
23c7c2ac15e4e07c64367004d7dbe70f,8bc9b499e6128173a447605c8037499e,nat-met-sto-tor,USA,25.0,300.0,12000.0,,12300.0
17462ce01e7085e23c3714661fbf4f7b,fd035fa3af67cee9fa1f2cf3418fd776,nat-hyd-flo-riv,USA,,,3000.0,,3000.0
2583f68364cf3fa27a011aad873609b2,380c6ccc852d1b72290749585ec5101b,nat-met-sto-tor,USA,38.0,200.0,,,200.0
1f64ac3df0e724fa501681d19f536bff,a9da1122fdf226fac48237a66f976380,nat-met-sto-tor,USA,3.0,31.0,,,31.0
16eba42d99c59bb5d6dab21147f27e7a,428c10c0ddbca98b90085f45ce4f5792,nat-met-sto-tor,USA,,,,,
671e7abe7fddde842f3802201dcfaf29,fc4607c7ec2dfe0ee39b55a51ca4bcad,nat-hyd-flo-riv,CAN,1.0,,12936.0,,12936.0
9decca4c4bafab802f4142e8a76a1996,3a680942a35c51b66157e0d702a9e401,nat-hyd-flo-flo,USA,1.0,,10000.0,,10000.0
ebd727c32920f6c4d1c1c0218acca2a0,400ef2cb7bd2de8a9004b82a3acfef3a,nat-met-sto-tro,USA,1.0,,,,
e6fe9486f92bed00a9b63ae606c1bdde,7fb10db5ac5e0af7b2eac0fa51e45124,nat-met-sto-sev,USA,2.0,,,,
0057db8dbffd10eecd063a2b88e58521,a28edc64aec578763928a98b35c024fb,nat-met-sto-sev,CAN,,,60000.0,,60000.0
dfafec29982cb24f85fa866566fc421f,350e3ddc48507add5a434f7cc98dc943,nat-met-sto-tro,USA,16.0,,,,
9c0a453ff3e1a8f72046c3d33985c8fc,cf00f0fadea38a20eb620ec10f753a23,nat-met-sto-tro,USA,,,,,
fd21bfa2a44c07e7565077b20220b116,4959b3c384e1cafec5c2f91f93f3638c,nat-met-sto-tro,USA,33.0,,6500.0,,6500.0
9803a6611462ef6169f8c7446c1114ea,efd0ff6b5dc7509e98d981416ca9fb7e,nat-met-sto-tro,USA,4.0,,9400.0,,9400.0
c324f2ea5620e0463d8df88bb8f0c934,9f21abaf9f936d19cb9968ba68f86890,nat-met-sto-tro,USA,8.0,,,,
9d8415b933407941a46768ed1171b9fc,583f6c15ebdcffd50b6019e3bf6202a1,nat-cli-wil-for,USA,32.0,,,,
aef585fb9e23c2a2e82659d65ce111e6,4332a41a01b7aaa7d9b624c520d90d8d,nat-met-sto-tro,USA,12.0,,,,
57983e24d1994d6d7d339220266ad37c,b1b09c1938155a0a42382721266103ec,nat-met-sto-tro,USA,6.0,,,,
172eace24609dcaa5eee6bae077644b0,ac81319fe2bf1ee129338e676e22ee61,nat-met-sto-lig,USA,11.0,,,,
cef5c801ac53f40d001753b6e5f0bb72,3f445fcef256b4241d06a534612068c3,nat-met-sto-der,USA,4.0,,,,
a96a0ba30936591312c73c3db9eb16a3,dd4dcd211652f3d880413ee29290c161,nat-met-sto-sev,USA,,,,,
f7ef8a2a7cadeb3f10ac38f14e28bcbb,3522424acbf461d683a664486a3114ea,nat-met-sto-sev,USA,2.0,,,,
b267d690ad0e7aff0646996d20e65947,3c61b08cb6bae5ccc63d0a0821b2aeff,nat-met-sto-hai,USA,,,,,
bd132065d5280e42931b7c9217140a4d,4b1446ef2f1a1b7b9238a2c50f695415,nat-met-sto-sev,USA,3.0,,,,
dda0821ff1e03c0be976439f5bfe1100,1e609507f58d82f7ca0e9c694c420f5e,nat-met-sto-tor,USA,1.0,30.0,,,30.0
f8155b47eb7178b273dafe3d90714339,1b4715ea815665dc219ab9bbf1060f24,nat-met-sto-sev,USA,2.0,,75.0,,75.0
aa8ffef38a3e03689bb675eb2e067fca,c87dad8995a9806a609bcfb3b4713cc1,nat-met-sto-bli,USA,4.0,,,,
9218a031471a34c7a135706c65be29d2,e78afd8cccd0f047902f82f126b7d8e5,nat-met-sto-bli,USA,235.0,10.0,,,10.0
09a907061444f92b0d96060608848f95,43bf7d5e293d0591bb901c673011f29f,nat-hyd-flo-riv,USA,1.0,1.0,50.0,,51.0
c877f983550254ac098a2817d5d9056d,fbc9554d1a159722f5c75dff841aa89d,nat-hyd-flo-flo,USA,1.0,,,,
2e36c7b06d9176a32e6b77be61e6d13a,434ef8888accd4f1178f59e6c90f2ae2,nat-met-sto-tor,USA,,2.0,90.0,,92.0
a80cb9e285416daa29bb9f722245a145,75e6ab8f7b774ac6f056abbfd7fad88b,nat-met-sto-tor,USA,6.0,,,,
00b1f0a87dc80b8c91335a0caff9b0f5,af6d0b3048182247b73c2c5189b180e2,nat-hyd-flo-flo,USA,8.0,,,,
e695372fdfb0d08327b58036a500f462,5465799a45faa0aea1283edf76cc2246,nat-met-sto-sev,USA,3.0,7.0,,,7.0
fb5df605948637b6511464f4ffeedb4a,42632f9c5cebff8afc929d9c81307eac,nat-met-sto-sev,USA,13.0,,,,
2e53f568c522407c46c4ad0cb4b31848,616902890e1878d24542a59f1a92f73a,nat-met-sto-sev,USA,,,,,
0756ad6b3b07f6448ad529c4a37fd100,81732bb61a313ea67810336c1ed24a5c,nat-met-sto-sev,USA,,,,,
9106a6ef3e25bc1e306ce41ab7a40386,c0dbffeb4d92a84afdc17178de9ba8a6,nat-met-sto-tor,USA,4.0,8.0,,,8.0
37ed4b523f598ea87706783386c53fbe,f06706507847459983782bd9ab742cb4,nat-met-sto-sev,USA,6.0,,250.0,,250.0
be61fd599178a80c961c96584551e20c,255d078d789c676d3c86fc7af3563b21,nat-met-sto-sto,USA,14.0,20.0,324.0,,344.0
fb3ace671ee8ed75e9e0fbb3a7ff273a,5156b3cf7ce22c6fdcce66b50fb385df,nat-hyd-flo-fla,USA,,,636.0,,636.0
9fa35247b33f9234ac60d170dc0c7414,cc2d180bfa9e7aa647297d5a80b33375,nat-met-sto-tor,CAN,1.0,2.0,300.0,,302.0
8f55f16b43f6d21ae2be3945aa01586a,eac4555cdbc46a8d5966c474bf916707,nat-cli-wil-wil,USA,,25.0,30.0,123.0,178.0
3295b44b4fc7c22e8985a8bedbbc9538,a2ac5d265b0762950cf5b760773ecd24,nat-cli-wil-wil,CAN,2.0,,250.0,,250.0
6e717dce9167f6f2e112576a3d181a10,78b089126b76f618de33688f7fc4faa6,nat-met-sto-tro,USA,1.0,9.0,,,9.0
8939844d009869aa1979a5b4fd9e19ce,9b0763a6a4549bd43cf3257a4d34c41c,nat-met-ext-hea,USA,229.0,,,,
72a69da3e24d800b4e9cd7d4621d6530,474dbc6d1d71a48be8fc39468c1fed60,nat-cli-wil-wil,USA,,,,483.0,483.0
947abd4b879b3a4a3d928d759e08bda5,8308e09d2585ff9d3112d7e3645fa099,nat-cli-wil-for,USA,3.0,13.0,36.0,1212.0,1261.0
ebf7410d7778036e4ae9c21d5006c3a4,87ba71d7b869937316d6ee64084cf7be,nat-hyd-flo-flo,USA,8.0,,,,
03f694c74a4fc2f6227599a48decbe7d,42d847df370652d16b2ddf81e31ba974,nat-met-sto-sev,USA,1.0,,,,
1dba6ea47d070ed0760b0b98777ca7bd,5cad1d1d6761744119dc829b6f84fdae,nat-hyd-flo-fla,USA,9.0,,,,
0dabe5262761e1545064610cf6fc7f37,373d5289704d2d2099a6fed05aa49461,nat-cli-wil-for,USA,,,55903.0,,55903.0
d29aa1fbcdeef76780885a4df1b09f8a,e55ad2b82ae0acca4352953beb1a8643,nat-met-sto-tro,USA,,,86.0,,86.0
5644901bcac7f3aa8f101583ee5cbb1c,7683da3328b66bd5979aab006e8b7858,nat-met-sto-tro,USA,7.0,,105.0,,105.0
febe12391eed9a0a09d2050e05f51fdc,ff930823305328e11f12bcc837666143,nat-hyd-flo-fla,USA,22.0,,89.0,,89.0
ce05a7b199770f07d5370318ea7ef928,27ba48648007a3c94ce623e7fe142dde,nat-met-sto-tro,USA,96.0,,14000.0,,14000.0
4a1a149fb12f11b3c90e61f2a5b03e97,65d4fabd79ea7f4c8610b3145944ca0d,nat-hyd-flo-fla,USA,1.0,,600.0,,600.0
83ce5362ece13e2c88a0e6831a0177e2,40071bcaf02053e58746639d3a0a9752,nat-met-sto-lig,USA,,,,,
e80fb5a5ad597ff36c007ca625d9fc72,9937079cc12d3cb877f983f812862474,nat-hyd-flo-flo,USA,3.0,,,,
238e7c2f35daa052cc23fc59c5650279,bf62a4f21d9fc911d859d5b89d5be8c7,nat-met-sto-tro,USA,,,,,
e24dc532ce347b5e962d5ef572852398,e314554495d8899a4443d77723c98b7e,nat-cli-wil-wil,USA,,,63.0,315.0,378.0
a9ea667e6441155213ff5aa5b0f4b91d,628c5c17a3ef70c2d08995d4ee4320da,nat-hyd-flo-fla,USA,4.0,,,,
04ae3aef7796dc8f8f378ec150995038,237c6cc7cdcc7258b05079a3d3f373ab,nat-hyd-flo-flo,CAN,4.0,,15000.0,,15000.0
a942c4bbcb24adf64829b8de3037a088,f34c8a0ab158f8a8889a4789682fdba2,nat-hyd-flo-flo,USA,1.0,,500.0,,500.0
e809a4c261da66505ebe3e622baac051,6e81c7f0700bce0bf4a9c48be1b86fb9,nat-hyd-flo-flo,USA,,,,,
b67e6816dc3b2e2a1a7c463224165e1a,23018ae28ebbacdfe464dc38e5c904be,nat-met-sto-tor,USA,93.0,100.0,,,100.0
ecbb44ae916d7d30f5a61925fc91b5db,1c764e02feb81a838d8e6a875911fc9f,nat-met-sto-sev,USA,5.0,,120.0,,120.0
7031701304d6fb7f78ec7a177859d99f,6407d6bbfce354ec5f46f57ebdfc9e13,nat-cli-wil-wil,USA,2.0,,3273.0,381.0,3654.0
75bf8de4f0fca9f13400e40cb25e4a5b,412fa159f76db352c49aa1bd02210910,nat-cli-dro-dro,USA,,,,,
8e9d1b69ea4a52bd7a8a2690caf713c8,2170928f7d65a14e484514fbbb7a95bd,nat-met-sto-bli,USA,5.0,,,,
f8e28d4a503a23ee9162e6d31c404d7e,03865eee70dfa957e9e6da49469b1274,nat-met-sto-tor,USA,10.0,,,,
84bed47d4718f552bc05e953e3f3ba80,0bba78cdc7841380d2e1d6581dad34cb,nat-met-sto-tor,USA,8.0,,90.0,,90.0
9772dbd7a127dbd39ebab14a9f8e20fa,454c523343b1ba955815aecba3c9f331,nat-cli-wil-wil,USA,,,156.0,108.0,264.0
d9ab533c20424c369896afa378bd2b08,aba05562e8ea4be61e66d56a61821cab,nat-met-sto-tor,USA,5.0,50.0,,,50.0
8e18e96e20962d7ecad076aa62fe07c8,b90bacf8d45f84e7e3b103e0f18f6119,nat-met-sto-sev,USA,2.0,,90.0,,90.0
1d3471fbb4a60156597055e75f0198f8,d0a6a79dcfb4763cb3771b8b0f654579,nat-met-sto-tor,USA,3.0,,,,
4235272786fe1c3b724f3909817b2178,fc8f51be6fbfe63d065063b5963f60fb,nat-met-sto-tor,USA,1.0,28.0,15.0,,43.0
e67845f0d0969068bb6a6b0f4ff89eb5,74deda42558bd0756f579f60ad4da679,nat-met-sto-sto,USA,,,,,
654321c9784235d24116904d1ec1dc5b,c9fe8f6ff010a470b2a53dc0e6786764,nat-met-sto-sto,CAN,,,,,
27667daef18f6f31b9388f32ec30c1a6,a6b87f2e8d6a6d68e1d1057283bada74,nat-met-sto-sto,USA,,,,,
e47f4b2a0649248c39f55f4279fd10f3,57a21feb116e2f150656bc90bfbcdf1a,nat-cli-wil-wil,USA,,138.0,756.0,,894.0
0794a4782d047e255c666bb9f7e925a8,1be133b5ab477b790c4cf94da8f883a3,nat-met-sto-tor,USA,3.0,6.0,300.0,,306.0
