ImpactID,DisNo.,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total_Damage_000_USD,"Total Damage, Adjusted ('000 US$)",CPI,Admin Units,Entry Date,Last Update
8089eabf9abf30e2c4443d5ab16762d7,2019-0532-CAN,1.0,,,,,,,,,275000.0,327755.0,83.90417006010567,"[{""adm1_code"":833,""adm1_name"":""Ontario""},{""adm2_code"":12706,""adm2_name"":""Brome-Missisquoi""},{""adm2_code"":12735,""adm2_name"":""Sherbrooke""}]",2019-11-05,2023-09-25
e2ee60e62f15375a8d80b0d97edbbe48,2019-0593-USA,10.0,,,,,,,,,,,83.90417006010567,"[{""adm1_code"":3218,""adm1_name"":""California""},{""adm1_code"":3219,""adm1_name"":""Colorado""},{""adm1_code"":3220,""adm1_name"":""Connecticut""},{""adm1_code"":3226,""adm1_name"":""Idaho""},{""adm1_code"":3229,""adm1_name"":""Iowa""},{""adm1_code"":3233,""adm1_name"":""Maine""},{""adm1_code"":3235,""adm1_name"":""Massachusetts""},{""adm1_code"":3236,""adm1_name"":""Michigan""},{""adm1_code"":3237,""adm1_name"":""Minnesota""},{""adm1_code"":3240,""adm1_name"":""Montana""},{""adm1_code"":3243,""adm1_name"":""New Hampshire""},{""adm1_code"":3244,""adm1_name"":""New Jersey""},{""adm1_code"":3246,""adm1_name"":""New York""},{""adm1_code"":3248,""adm1_name"":""North Dakota""},{""adm1_code"":3251,""adm1_name"":""Oregon""},{""adm1_code"":3252,""adm1_name"":""Pennsylvania""},{""adm1_code"":3253,""adm1_name"":""Rhode Island""},{""adm1_code"":3255,""adm1_name"":""South Dakota""},{""adm1_code"":3258,""adm1_name"":""Utah""},{""adm1_code"":3259,""adm1_name"":""Vermont""},{""adm1_code"":3261,""adm1_name"":""Washington""},{""adm1_code"":3263,""adm1_name"":""Wisconsin""},{""adm1_code"":3264,""adm1_name"":""Wyoming""}]",2019-12-06,2023-09-25
e96430a88c8fc0a3be803b935d85485a,2019-0624-USA,18.0,,,,,,,175000.0,208571.0,235000.0,280081.0,83.90417006010567,"[{""adm1_code"":3214,""adm1_name"":""Alabama""},{""adm1_code"":3223,""adm1_name"":""Florida""},{""adm1_code"":3224,""adm1_name"":""Georgia""},{""adm1_code"":3228,""adm1_name"":""Indiana""},{""adm1_code"":3230,""adm1_name"":""Kansas""},{""adm1_code"":3232,""adm1_name"":""Louisiana""},{""adm1_code"":3238,""adm1_name"":""Mississippi""},{""adm1_code"":3239,""adm1_name"":""Missouri""},{""adm1_code"":3241,""adm1_name"":""Nebraska""}]",2019-12-17,2023-09-25
2bdb47f96b1829f389a3799117aef6a9,2020-0011-USA,10.0,,,,,,,,,1200000.0,1412775.0,84.93919812938861,"[{""adm1_code"":3214,""adm1_name"":""Alabama""},{""adm1_code"":3217,""adm1_name"":""Arkansas""},{""adm1_code"":3224,""adm1_name"":""Georgia""},{""adm1_code"":3231,""adm1_name"":""Kentucky""},{""adm1_code"":3232,""adm1_name"":""Louisiana""},{""adm1_code"":3238,""adm1_name"":""Mississippi""},{""adm1_code"":3239,""adm1_name"":""Missouri""},{""adm1_code"":3250,""adm1_name"":""Oklahoma""},{""adm1_code"":3256,""adm1_name"":""Tennessee""},{""adm1_code"":3257,""adm1_name"":""Texas""}]",2020-01-13,2023-09-25
23c7c2ac15e4e07c64367004d7dbe70f,2020-0082-USA,25.0,300.0,12000.0,,12300.0,,,,,2500000.0,2943282.0,84.93919812938861,"[{""adm1_code"":3217,""adm1_name"":""Arkansas""},{""adm1_code"":3224,""adm1_name"":""Georgia""},{""adm1_code"":3227,""adm1_name"":""Illinois""},{""adm1_code"":3228,""adm1_name"":""Indiana""},{""adm1_code"":3231,""adm1_name"":""Kentucky""},{""adm1_code"":3238,""adm1_name"":""Mississippi""},{""adm1_code"":3239,""adm1_name"":""Missouri""},{""adm1_code"":3249,""adm1_name"":""Ohio""},{""adm1_code"":3250,""adm1_name"":""Oklahoma""},{""adm1_code"":3252,""adm1_name"":""Pennsylvania""},{""adm1_code"":3257,""adm1_name"":""Texas""},{""adm1_code"":3262,""adm1_name"":""West Virginia""}]",2020-03-03,2023-09-25
17462ce01e7085e23c3714661fbf4f7b,2020-0089-USA,,,3000.0,,3000.0,,,,,175000.0,206030.0,84.93919812938861,"[{""adm1_code"":3238,""adm1_name"":""Mississippi""},{""adm1_code"":3256,""adm1_name"":""Tennessee""}]",2020-03-09,2024-04-12
2583f68364cf3fa27a011aad873609b2,2020-0148-USA,38.0,200.0,,,200.0,,,2600000.0,3061013.0,3500000.0,4120595.0,84.93919812938861,"[{""adm1_code"":3214,""adm1_name"":""Alabama""},{""adm1_code"":3217,""adm1_name"":""Arkansas""},{""adm1_code"":3224,""adm1_name"":""Georgia""},{""adm1_code"":3232,""adm1_name"":""Louisiana""},{""adm1_code"":3238,""adm1_name"":""Mississippi""},{""adm1_code"":3247,""adm1_name"":""North Carolina""},{""adm1_code"":3254,""adm1_name"":""South Carolina""},{""adm1_code"":3256,""adm1_name"":""Tennessee""},{""adm1_code"":3257,""adm1_name"":""Texas""}]",2020-04-16,2023-09-25
1f64ac3df0e724fa501681d19f536bff,2020-0167-USA,3.0,31.0,,,31.0,,,,,1400000.0,1648238.0,84.93919812938861,"[{""adm1_code"":3214,""adm1_name"":""Alabama""},{""adm1_code"":3223,""adm1_name"":""Florida""},{""adm1_code"":3224,""adm1_name"":""Georgia""},{""adm1_code"":3232,""adm1_name"":""Louisiana""},{""adm1_code"":3238,""adm1_name"":""Mississippi""},{""adm1_code"":3250,""adm1_name"":""Oklahoma""},{""adm1_code"":3257,""adm1_name"":""Texas""},{""adm1_code"":3260,""adm1_name"":""Virginia""}]",2020-05-06,2024-04-18
16eba42d99c59bb5d6dab21147f27e7a,2020-0190-USA,,,,,,,,2200000.0,2590088.0,2900000.0,3414207.0,84.93919812938861,"[{""adm1_code"":3217,""adm1_name"":""Arkansas""},{""adm1_code"":3227,""adm1_name"":""Illinois""},{""adm1_code"":3228,""adm1_name"":""Indiana""},{""adm1_code"":3229,""adm1_name"":""Iowa""},{""adm1_code"":3231,""adm1_name"":""Kentucky""},{""adm1_code"":3236,""adm1_name"":""Michigan""},{""adm1_code"":3239,""adm1_name"":""Missouri""},{""adm1_code"":3249,""adm1_name"":""Ohio""},{""adm1_code"":3256,""adm1_name"":""Tennessee""},{""adm1_code"":3263,""adm1_name"":""Wisconsin""}]",2020-05-12,2024-04-18
671e7abe7fddde842f3802201dcfaf29,2020-0191-CAN,1.0,,12936.0,,12936.0,,,,,1300000.0,1530507.0,84.93919812938861,"[{""adm1_code"":825,""adm1_name"":""Alberta""}]",2020-05-12,2024-04-18
9decca4c4bafab802f4142e8a76a1996,2020-0212-USA,1.0,,10000.0,,10000.0,,,,,2100000.0,2472357.0,84.93919812938861,"[{""adm2_code"":29964,""adm2_name"":""Midland""}]",2020-05-27,2024-04-18
ebd727c32920f6c4d1c1c0218acca2a0,2020-0219-USA,1.0,,,,,,,,,325000.0,382627.0,84.93919812938861,"[{""adm2_code"":29820,""adm2_name"":""Lafourche""},{""adm2_code"":29828,""adm2_name"":""Plaquemines""},{""adm2_code"":29845,""adm2_name"":""Terrebonne""}]",2020-06-08,2024-04-18
e6fe9486f92bed00a9b63ae606c1bdde,2020-0238-USA,2.0,,,,,,,500000.0,588656.0,850000.0,1000716.0,84.93919812938861,"[{""adm1_code"":3217,""adm1_name"":""Arkansas""},{""adm1_code"":3230,""adm1_name"":""Kansas""},{""adm1_code"":3239,""adm1_name"":""Missouri""},{""adm1_code"":3250,""adm1_name"":""Oklahoma""},{""adm1_code"":3254,""adm1_name"":""South Carolina""},{""adm1_code"":3256,""adm1_name"":""Tennessee""}]",2020-06-10,2023-09-25
0057db8dbffd10eecd063a2b88e58521,2020-0266-CAN,,,60000.0,,60000.0,,,900000.0,1059581.0,1200000.0,1412775.0,84.93919812938861,"[{""adm2_code"":12525,""adm2_name"":""Division No.  6""}]",2020-06-19,2023-09-25
dfafec29982cb24f85fa866566fc421f,2020-0312-USA,16.0,,,,,,,,,4800000.0,5651101.0,84.93919812938861,"[{""adm1_code"":3220,""adm1_name"":""Connecticut""},{""adm1_code"":3221,""adm1_name"":""Delaware""},{""adm1_code"":3223,""adm1_name"":""Florida""},{""adm1_code"":3234,""adm1_name"":""Maryland""},{""adm1_code"":3243,""adm1_name"":""New Hampshire""},{""adm1_code"":3244,""adm1_name"":""New Jersey""},{""adm1_code"":3246,""adm1_name"":""New York""},{""adm1_code"":3247,""adm1_name"":""North Carolina""},{""adm1_code"":3252,""adm1_name"":""Pennsylvania""},{""adm1_code"":3254,""adm1_name"":""South Carolina""},{""adm1_code"":3260,""adm1_name"":""Virginia""}]",2020-08-12,2023-09-25
9c0a453ff3e1a8f72046c3d33985c8fc,2020-0316-USA,,,,,,,,,,1100000.0,1295044.0,84.93919812938861,"[{""adm1_code"":3257,""adm1_name"":""Texas""}]",2020-08-10,2023-09-25
fd21bfa2a44c07e7565077b20220b116,2020-0376-USA,33.0,,6500.0,,6500.0,,,10000000.0,11773127.0,13000000.0,15305066.0,84.93919812938861,"[{""adm1_code"":3217,""adm1_name"":""Arkansas""},{""adm1_code"":3232,""adm1_name"":""Louisiana""},{""adm1_code"":3238,""adm1_name"":""Mississippi""},{""adm1_code"":3257,""adm1_name"":""Texas""}]",2020-08-28,2023-09-25
9803a6611462ef6169f8c7446c1114ea,2020-0412-USA,4.0,,9400.0,,9400.0,,,,,2900000.0,3414207.0,84.93919812938861,"[{""adm1_code"":3224,""adm1_name"":""Georgia""},{""adm1_code"":3232,""adm1_name"":""Louisiana""},{""adm1_code"":3238,""adm1_name"":""Mississippi""},{""adm1_code"":3247,""adm1_name"":""North Carolina""},{""adm1_code"":3254,""adm1_name"":""South Carolina""},{""adm1_code"":3257,""adm1_name"":""Texas""}]",2020-10-13,2023-09-25
c324f2ea5620e0463d8df88bb8f0c934,2020-0438-USA,8.0,,,,,,,3500000.0,4120595.0,6300000.0,7417070.0,84.93919812938861,"[{""adm1_code"":3214,""adm1_name"":""Alabama""},{""adm1_code"":3223,""adm1_name"":""Florida""}]",2020-10-15,2023-09-25
9d8415b933407941a46768ed1171b9fc,2020-0441-USA,32.0,,,,,,,7500000.0,8829846.0,11000000.0,12950440.0,84.93919812938861,"[{""adm1_code"":3218,""adm1_name"":""California""},{""adm1_code"":3219,""adm1_name"":""Colorado""},{""adm1_code"":3251,""adm1_name"":""Oregon""},{""adm1_code"":3261,""adm1_name"":""Washington""}]",2020-10-15,2023-09-25
aef585fb9e23c2a2e82659d65ce111e6,2020-0474-USA,12.0,,,,,,,,,1500000.0,1765969.0,84.93919812938861,"[{""adm1_code"":3223,""adm1_name"":""Florida""},{""adm1_code"":3247,""adm1_name"":""North Carolina""},{""adm1_code"":3260,""adm1_name"":""Virginia""}]",2020-12-10,2023-09-25
57983e24d1994d6d7d339220266ad37c,2020-0483-USA,6.0,,,,,,,,,3500000.0,4120595.0,84.93919812938861,"[{""adm1_code"":3214,""adm1_name"":""Alabama""},{""adm1_code"":3224,""adm1_name"":""Georgia""},{""adm1_code"":3232,""adm1_name"":""Louisiana""},{""adm1_code"":3238,""adm1_name"":""Mississippi""},{""adm1_code"":3247,""adm1_name"":""North Carolina""},{""adm1_code"":3254,""adm1_name"":""South Carolina""}]",2020-11-20,2023-09-25
172eace24609dcaa5eee6bae077644b0,2020-0538-USA,11.0,,,,,,,,,350000.0,412059.0,84.93919812938861,"[{""adm1_code"":3227,""adm1_name"":""Illinois""},{""adm1_code"":3234,""adm1_name"":""Maryland""},{""adm1_code"":3247,""adm1_name"":""North Carolina""},{""adm1_code"":3260,""adm1_name"":""Virginia""},{""adm1_code"":3263,""adm1_name"":""Wisconsin""}]",2020-12-10,2023-09-25
cef5c801ac53f40d001753b6e5f0bb72,2020-0580-USA,4.0,,,,,,,5000000.0,5886564.0,6800000.0,8005727.0,84.93919812938861,"[{""adm1_code"":3221,""adm1_name"":""Delaware""},{""adm1_code"":3227,""adm1_name"":""Illinois""},{""adm1_code"":3228,""adm1_name"":""Indiana""},{""adm1_code"":3229,""adm1_name"":""Iowa""},{""adm1_code"":3230,""adm1_name"":""Kansas""},{""adm1_code"":3234,""adm1_name"":""Maryland""},{""adm1_code"":3236,""adm1_name"":""Michigan""},{""adm1_code"":3237,""adm1_name"":""Minnesota""},{""adm1_code"":3239,""adm1_name"":""Missouri""},{""adm1_code"":3241,""adm1_name"":""Nebraska""},{""adm1_code"":3244,""adm1_name"":""New Jersey""},{""adm1_code"":3246,""adm1_name"":""New York""},{""adm1_code"":3248,""adm1_name"":""North Dakota""},{""adm1_code"":3249,""adm1_name"":""Ohio""},{""adm1_code"":3252,""adm1_name"":""Pennsylvania""},{""adm1_code"":3255,""adm1_name"":""South Dakota""},{""adm1_code"":3260,""adm1_name"":""Virginia""},{""adm1_code"":3261,""adm1_name"":""Washington""},{""adm1_code"":3262,""adm1_name"":""West Virginia""},{""adm1_code"":3263,""adm1_name"":""Wisconsin""}]",2021-01-07,2024-11-12
a96a0ba30936591312c73c3db9eb16a3,2020-0582-USA,,,,,,,,2200000.0,2590088.0,2900000.0,3414207.0,84.93919812938861,"[{""adm1_code"":3217,""adm1_name"":""Arkansas""},{""adm1_code"":3227,""adm1_name"":""Illinois""},{""adm1_code"":3228,""adm1_name"":""Indiana""},{""adm1_code"":3231,""adm1_name"":""Kentucky""},{""adm1_code"":3239,""adm1_name"":""Missouri""},{""adm1_code"":3249,""adm1_name"":""Ohio""},{""adm1_code"":3250,""adm1_name"":""Oklahoma""},{""adm1_code"":3252,""adm1_name"":""Pennsylvania""},{""adm1_code"":3256,""adm1_name"":""Tennessee""},{""adm1_code"":3257,""adm1_name"":""Texas""},{""adm1_code"":3262,""adm1_name"":""West Virginia""}]",2021-01-13,2023-09-25
f7ef8a2a7cadeb3f10ac38f14e28bcbb,2020-0583-USA,2.0,,,,,,,,,1600000.0,1883700.0,84.93919812938861,"[{""adm1_code"":3214,""adm1_name"":""Alabama""},{""adm1_code"":3217,""adm1_name"":""Arkansas""},{""adm1_code"":3223,""adm1_name"":""Florida""},{""adm1_code"":3224,""adm1_name"":""Georgia""},{""adm1_code"":3227,""adm1_name"":""Illinois""},{""adm1_code"":3228,""adm1_name"":""Indiana""},{""adm1_code"":3247,""adm1_name"":""North Carolina""},{""adm1_code"":3250,""adm1_name"":""Oklahoma""},{""adm1_code"":3254,""adm1_name"":""South Carolina""},{""adm1_code"":3256,""adm1_name"":""Tennessee""},{""adm1_code"":3257,""adm1_name"":""Texas""}]",2021-01-13,2023-09-25
b267d690ad0e7aff0646996d20e65947,2020-0584-USA,,,,,,,,,,1400000.0,1648238.0,84.93919812938861,"[{""adm1_code"":3257,""adm1_name"":""Texas""}]",2021-01-13,2023-09-25
e6317ea06724864ebb720b7fc9222341,2020-9585-USA,45.0,,,,,,,,,4500000.0,5297907.0,84.93919812938861,"[{""adm1_code"":3214,""adm1_name"":""Alabama""},{""adm1_code"":3215,""adm1_name"":""Alaska""},{""adm1_code"":3216,""adm1_name"":""Arizona""},{""adm1_code"":3217,""adm1_name"":""Arkansas""},{""adm1_code"":3218,""adm1_name"":""California""},{""adm1_code"":3219,""adm1_name"":""Colorado""},{""adm1_code"":3225,""adm1_name"":""Hawaii""},{""adm1_code"":3226,""adm1_name"":""Idaho""},{""adm1_code"":3227,""adm1_name"":""Illinois""},{""adm1_code"":3228,""adm1_name"":""Indiana""},{""adm1_code"":3229,""adm1_name"":""Iowa""},{""adm1_code"":3230,""adm1_name"":""Kansas""},{""adm1_code"":3231,""adm1_name"":""Kentucky""},{""adm1_code"":3232,""adm1_name"":""Louisiana""},{""adm1_code"":3236,""adm1_name"":""Michigan""},{""adm1_code"":3237,""adm1_name"":""Minnesota""},{""adm1_code"":3238,""adm1_name"":""Mississippi""},{""adm1_code"":3239,""adm1_name"":""Missouri""},{""adm1_code"":3240,""adm1_name"":""Montana""},{""adm1_code"":3241,""adm1_name"":""Nebraska""},{""adm1_code"":3242,""adm1_name"":""Nevada""},{""adm1_code"":3245,""adm1_name"":""New Mexico""},{""adm1_code"":3248,""adm1_name"":""North Dakota""},{""adm1_code"":3249,""adm1_name"":""Ohio""},{""adm1_code"":3250,""adm1_name"":""Oklahoma""},{""adm1_code"":3251,""adm1_name"":""Oregon""},{""adm1_code"":3255,""adm1_name"":""South Dakota""},{""adm1_code"":3256,""adm1_name"":""Tennessee""},{""adm1_code"":3257,""adm1_name"":""Texas""},{""adm1_code"":3258,""adm1_name"":""Utah""},{""adm1_code"":3261,""adm1_name"":""Washington""},{""adm1_code"":3262,""adm1_name"":""West Virginia""},{""adm1_code"":3263,""adm1_name"":""Wisconsin""},{""adm1_code"":3264,""adm1_name"":""Wyoming""}]",2021-01-13,2023-09-25
bd132065d5280e42931b7c9217140a4d,2021-0011-USA,3.0,,,,,,,,,675000.0,759028.0,88.92949347720737,"[{""adm1_code"":3251,""adm1_name"":""Oregon""},{""adm1_code"":3261,""adm1_name"":""Washington""}]",2021-01-19,2023-09-25
dda0821ff1e03c0be976439f5bfe1100,2021-0037-USA,1.0,30.0,,,30.0,,,,,120000.0,134938.0,88.92949347720737,"[{""adm2_code"":28727,""adm2_name"":""Jefferson""}]",2021-01-27,2023-09-25
f8155b47eb7178b273dafe3d90714339,2021-0043-USA,2.0,,75.0,,75.0,,,,,1100000.0,1236935.0,88.92949347720737,"[{""adm2_code"":28891,""adm2_name"":""Monterey""},{""adm2_code"":28905,""adm2_name"":""San Mateo""},{""adm2_code"":28908,""adm2_name"":""Santa Cruz""}]",2021-01-28,2023-09-25
aa8ffef38a3e03689bb675eb2e067fca,2021-0059-USA,4.0,,,,,,,,,100000.0,112449.0,88.92949347720737,"[{""adm1_code"":3233,""adm1_name"":""Maine""},{""adm1_code"":3244,""adm1_name"":""New Jersey""},{""adm1_code"":3246,""adm1_name"":""New York""},{""adm1_code"":3252,""adm1_name"":""Pennsylvania""},{""adm1_code"":3260,""adm1_name"":""Virginia""},{""adm1_code"":3261,""adm1_name"":""Washington""},{""adm2_code"":29907,""adm2_name"":""Suffolk""}]",2021-02-05,2023-09-25
9218a031471a34c7a135706c65be29d2,2021-0096-USA,235.0,10.0,,,10.0,,,15000000.0,16867295.0,30000000.0,33734590.0,88.92949347720737,"[{""adm1_code"":3217,""adm1_name"":""Arkansas""},{""adm1_code"":3219,""adm1_name"":""Colorado""},{""adm1_code"":3227,""adm1_name"":""Illinois""},{""adm1_code"":3231,""adm1_name"":""Kentucky""},{""adm1_code"":3232,""adm1_name"":""Louisiana""},{""adm1_code"":3238,""adm1_name"":""Mississippi""},{""adm1_code"":3239,""adm1_name"":""Missouri""},{""adm1_code"":3241,""adm1_name"":""Nebraska""},{""adm1_code"":3247,""adm1_name"":""North Carolina""},{""adm1_code"":3250,""adm1_name"":""Oklahoma""},{""adm1_code"":3251,""adm1_name"":""Oregon""},{""adm1_code"":3256,""adm1_name"":""Tennessee""},{""adm1_code"":3257,""adm1_name"":""Texas""},{""adm1_code"":3261,""adm1_name"":""Washington""}]",2021-02-23,2023-09-25
09a907061444f92b0d96060608848f95,2021-0117-USA,1.0,1.0,50.0,,51.0,,,,,150000.0,168673.0,88.92949347720737,"[{""adm1_code"":3217,""adm1_name"":""Arkansas""},{""adm1_code"":3234,""adm1_name"":""Maryland""},{""adm1_code"":3249,""adm1_name"":""Ohio""},{""adm1_code"":3256,""adm1_name"":""Tennessee""},{""adm1_code"":3262,""adm1_name"":""West Virginia""},{""adm2_code"":29683,""adm2_name"":""Breathitt""},{""adm2_code"":29694,""adm2_name"":""Christian""},{""adm2_code"":29735,""adm2_name"":""Lee""},{""adm2_code"":29744,""adm2_name"":""Magoffin""},{""adm2_code"":29780,""adm2_name"":""Todd""}]",2021-03-02,2023-09-25
c877f983550254ac098a2817d5d9056d,2021-0150-USA,1.0,,,,,,,,,50000.0,56224.0,88.92949347720737,"[{""adm2_code"":29224,""adm2_name"":""Hawaii""},{""adm2_code"":29225,""adm2_name"":""Honolulu""},{""adm2_code"":29226,""adm2_name"":""Kalawao""},{""adm2_code"":29227,""adm2_name"":""Kauai""},{""adm2_code"":29228,""adm2_name"":""Maui""}]",2021-03-16,2023-09-25
2e36c7b06d9176a32e6b77be61e6d13a,2021-0166-USA,,2.0,90.0,,92.0,,,,,500000.0,562243.0,88.92949347720737,"[{""adm1_code"":3214,""adm1_name"":""Alabama""},{""adm1_code"":3232,""adm1_name"":""Louisiana""},{""adm1_code"":3238,""adm1_name"":""Mississippi""}]",2021-03-22,2023-09-25
a80cb9e285416daa29bb9f722245a145,2021-0178-USA,6.0,,,,,,,,,1700000.0,1911627.0,88.92949347720737,"[{""adm1_code"":3231,""adm1_name"":""Kentucky""},{""adm1_code"":3238,""adm1_name"":""Mississippi""},{""adm1_code"":3256,""adm1_name"":""Tennessee""},{""adm2_code"":28694,""adm2_name"":""Bibb""},{""adm2_code"":28698,""adm2_name"":""Calhoun""},{""adm2_code"":28719,""adm2_name"":""Fayette""},{""adm2_code"":28727,""adm2_name"":""Jefferson""},{""adm2_code"":28748,""adm2_name"":""Shelby""},{""adm2_code"":29102,""adm2_name"":""Coweta""}]",2021-04-08,2023-09-25
00b1f0a87dc80b8c91335a0caff9b0f5,2021-0193-USA,8.0,,,,,,,,,1300000.0,1461832.0,88.92949347720737,"[{""adm1_code"":3214,""adm1_name"":""Alabama""},{""adm1_code"":3217,""adm1_name"":""Arkansas""},{""adm1_code"":3224,""adm1_name"":""Georgia""},{""adm1_code"":3234,""adm1_name"":""Maryland""},{""adm1_code"":3238,""adm1_name"":""Mississippi""},{""adm1_code"":3244,""adm1_name"":""New Jersey""},{""adm1_code"":3247,""adm1_name"":""North Carolina""},{""adm1_code"":3252,""adm1_name"":""Pennsylvania""},{""adm1_code"":3254,""adm1_name"":""South Carolina""},{""adm1_code"":3260,""adm1_name"":""Virginia""},{""adm2_code"":31123,""adm2_name"":""Davidson""},{""adm2_code"":31179,""adm2_name"":""Rutherford""},{""adm2_code"":31186,""adm2_name"":""Sullivan""},{""adm2_code"":31199,""adm2_name"":""Wilson""}]",2021-04-12,2023-09-25
e695372fdfb0d08327b58036a500f462,2021-0199-USA,3.0,7.0,,,7.0,,,,,945000.0,1062640.0,88.92949347720737,"[{""adm1_code"":3214,""adm1_name"":""Alabama""},{""adm1_code"":3223,""adm1_name"":""Florida""},{""adm1_code"":3232,""adm1_name"":""Louisiana""},{""adm1_code"":3238,""adm1_name"":""Mississippi""}]",2021-04-13,2023-09-25
fb5df605948637b6511464f4ffeedb4a,2021-0211-USA,13.0,,,,,,,,,215000.0,241765.0,88.92949347720737,"[{""adm1_code"":3214,""adm1_name"":""Alabama""},{""adm1_code"":3223,""adm1_name"":""Florida""},{""adm1_code"":3232,""adm1_name"":""Louisiana""},{""adm1_code"":3238,""adm1_name"":""Mississippi""},{""adm1_code"":3257,""adm1_name"":""Texas""}]",2021-04-16,2023-09-25
2e53f568c522407c46c4ad0cb4b31848,2021-0250-USA,,,,,,,,,,1500000.0,1686729.0,88.92949347720737,"[{""adm2_code"":31226,""adm2_name"":""Burnet""},{""adm2_code"":31426,""adm2_name"":""Travis""},{""adm2_code"":31445,""adm2_name"":""Williamson""}]",2021-05-17,2023-09-25
0756ad6b3b07f6448ad529c4a37fd100,2021-0251-USA,,,,,,,,,,3100000.0,3485908.0,88.92949347720737,"[{""adm1_code"":3250,""adm1_name"":""Oklahoma""},{""adm1_code"":3257,""adm1_name"":""Texas""}]",2021-05-17,2023-09-25
9106a6ef3e25bc1e306ce41ab7a40386,2021-0266-USA,4.0,8.0,,,8.0,,,,,1300000.0,1461832.0,88.92949347720737,"[{""adm1_code"":3214,""adm1_name"":""Alabama""},{""adm1_code"":3217,""adm1_name"":""Arkansas""},{""adm1_code"":3224,""adm1_name"":""Georgia""},{""adm1_code"":3232,""adm1_name"":""Louisiana""},{""adm1_code"":3238,""adm1_name"":""Mississippi""},{""adm1_code"":3247,""adm1_name"":""North Carolina""},{""adm1_code"":3254,""adm1_name"":""South Carolina""},{""adm1_code"":3256,""adm1_name"":""Tennessee""},{""adm1_code"":3257,""adm1_name"":""Texas""},{""adm1_code"":3260,""adm1_name"":""Virginia""}]",2021-05-17,2023-09-25
37ed4b523f598ea87706783386c53fbe,2021-0273-USA,6.0,,250.0,,250.0,,,,,1300000.0,1461832.0,88.92949347720737,"[{""adm2_code"":29800,""adm2_name"":""Calcasieu""},{""adm2_code"":29807,""adm2_name"":""East Baton Rouge""}]",2021-05-20,2023-09-25
be61fd599178a80c961c96584551e20c,2021-0305-USA,14.0,20.0,324.0,,344.0,,,,,375000.0,421682.0,88.92949347720737,"[{""adm1_code"":3223,""adm1_name"":""Florida""},{""adm1_code"":3232,""adm1_name"":""Louisiana""},{""adm1_code"":3238,""adm1_name"":""Mississippi""},{""adm2_code"":28697,""adm2_name"":""Butler""}]",2021-06-22,2023-09-25
fb3ace671ee8ed75e9e0fbb3a7ff273a,2021-0335-USA,,,636.0,,636.0,,,,,950000.0,1068262.0,88.92949347720737,"[{""adm1_code"":3217,""adm1_name"":""Arkansas""},{""adm1_code"":3257,""adm1_name"":""Texas""},{""adm2_code"":30084,""adm2_name"":""Bolivar""},{""adm2_code"":30132,""adm2_name"":""Panola""},{""adm2_code"":30145,""adm2_name"":""Sunflower""},{""adm2_code"":30146,""adm2_name"":""Tallahatchie""}]",2021-06-23,2023-09-25
9fa35247b33f9234ac60d170dc0c7414,2021-0356-CAN,1.0,2.0,300.0,,302.0,,,,,25000.0,28112.0,88.92949347720737,"[{""adm1_code"":835,""adm1_name"":""Quebec / Québec""}]",2021-06-28,2023-09-25
8f55f16b43f6d21ae2be3945aa01586a,2021-0357-USA,,25.0,30.0,123.0,178.0,,,,,10000.0,11245.0,88.92949347720737,"[{""adm1_code"":3240,""adm1_name"":""Montana""},{""adm1_code"":3258,""adm1_name"":""Utah""},{""adm2_code"":28778,""adm2_name"":""Gila""},{""adm2_code"":28786,""adm2_name"":""Pinal""}]",2021-06-28,2023-09-25
3295b44b4fc7c22e8985a8bedbbc9538,2021-0367-CAN,2.0,,250.0,,250.0,,,,,80912.0,90984.0,88.92949347720737,"[{""adm1_code"":826,""adm1_name"":""British Columbia / Colombie-Britannique""}]",2021-07-01,2023-09-25
d760b2b5be6f7ec95325e285d5736c3b,2021-0369-CAN,815.0,,,,,,,,,,,88.92949347720737,"[{""adm1_code"":826,""adm1_name"":""British Columbia / Colombie-Britannique""}]",2021-07-01,2023-09-25
6e717dce9167f6f2e112576a3d181a10,2021-0373-USA,1.0,9.0,,,9.0,,,,,1200000.0,1349384.0,88.92949347720737,"[{""adm1_code"":3218,""adm1_name"":""California""},{""adm1_code"":3223,""adm1_name"":""Florida""},{""adm1_code"":3224,""adm1_name"":""Georgia""},{""adm1_code"":3247,""adm1_name"":""North Carolina""},{""adm1_code"":3254,""adm1_name"":""South Carolina""}]",2021-07-20,2023-09-25
8939844d009869aa1979a5b4fd9e19ce,2021-0390-USA,229.0,,,,,,,,,,,88.92949347720737,"[{""adm1_code"":3218,""adm1_name"":""California""},{""adm1_code"":3226,""adm1_name"":""Idaho""},{""adm1_code"":3242,""adm1_name"":""Nevada""},{""adm1_code"":3251,""adm1_name"":""Oregon""},{""adm1_code"":3261,""adm1_name"":""Washington""}]",2021-07-09,2023-09-25
