ImpactID,DisNo,Classification_Key,Location,ISO,Start_Year,Total_Damage_USD,Total_Damage_Adj_USD
a77a85725019517e71a28a14213cb4ae,2009-0601-USA,nat-met-sto-tor,"Texas, Nebraska, Oklahoma, Kansas, North Carolina, Alabama, Missouri, Arkansas, Pennsylvania, Tennessee, Mississippi, South Carolina, Kentucky provinces",USA,2009,2000000.0,2840552.0
3b5400f6e958507b83d79bc89651550e,2009-0603-USA,nat-met-sto-sev,"Denver, Wheat Ridge, Lakewood, Arvada areas (Denver district, Colorado province)",USA,2009,1000000.0,1420276.0
eaaa270e63d0e2436ad2c0c5c2660066,2009-0604-USA,nat-met-sto-tor,"Illinois, Missouri provinces",USA,2009,850000.0,1207234.0
39821bb2bbdc0cfb0c2ea7b323818ddc,2009-0619-CAN,nat-met-sto-sev,New Brunswick province,CAN,2009,500000.0,710138.0
9b1a3dab2671ee21d6dae6b2e9950072,2009-0644-USA,nat-met-sto-lig,"Texas, Missouri, Louisiana provinces",USA,2009,1500000.0,2130414.0
94b461b5ed53fe5587e0f72211a474b4,2010-0027-USA,nat-geo-ear-gro,"Ferndale, Eureka cities (Humboldt district, California province)",USA,2010,12500.0,17467.0
b3a03a19c862082c01cf17115e3fbe79,2010-0045-USA,nat-met-sto-bli,"New Jersey, Pennsylvania, Maryland, North Carolina, Delaware, District of Columbia, Virginia provinces",USA,2010,2000000.0,2794717.0
30f9eb9e2c2d24dcd239b10ae907cd49,2010-0089-USA,nat-met-sto-bli,"New York, District of Columbia, New Jersey, Pennsylvania, New Hampshire, Massachusetts, Maine, Connecticut, Rhode Island, Vermont provinces",USA,2010,500000.0,698679.0
eaad3bafb2789829e27ce513a7ad929e,2010-0162-USA,nat-hyd-flo-riv,Rhode Island province,USA,2010,,
841b84d0670be45a234c791d290e0ec1,2010-0163-USA,nat-met-sto-tor,"Yazoo district (Mississippi province), Alabama, Louisiana, Arkansas, Georgia, Tennessee provinces",USA,2010,,
047376e7a14fcf43f630f45bf9cab986,2010-0187-USA,nat-met-sto-sev,"Alabama, Arkansas, Mississippi, Kentucky, Tennessee provinces",USA,2010,2350000.0,3283793.0
dbd261874f49c30c05de4480ef477436,2010-0196-USA,nat-met-sto-tor,Oklahoma province,USA,2010,2700000.0,3772868.0
af75a660dd904332382f73c952cea9c6,2010-0225-USA,nat-hyd-flo-riv,"Arkansas, Oklahoma provinces",USA,2010,,
5dbcd2ccfc266616bd3661d5e3daabae,2010-0468-USA,nat-met-sto-tro,"North Carolina, Virginia, Maryland, Massachusetts, Rhode Island provinces",USA,2010,100000.0,139736.0
f93108e095c1b9931698ed65539c0527,2010-0522-USA,nat-met-sto-tro,Texas province,USA,2010,,
2f6bf83a1b55a5f7551e4bd0851a1055,2010-0612-USA,nat-met-sto-sto,"Connecticut, Massachusetts, New Hampshire, New Jersey, New York, Pennsylvania, Rhode Island provinces",USA,2010,1500000.0,2096038.0
e66d2434ed3c418a2f85aeea1b6b9b37,2010-0651-USA,nat-hyd-flo-riv,"Kern, Orange, Riverside, San Bernardino, San Luis Obispo, Tulare districts (California province), Utah, Nevada, Arizona provinces",USA,2010,,
268854540539ff92eef5fbd58d919baa,2010-0655-CAN,nat-met-sto-bli,"New Brunswick, Nova Scotia, Newfoundland and Labrador provinces",CAN,2010,,
f33187677f4786add38d7dfe3a1be946,2010-0655-USA,nat-met-sto-bli,"Boston city (Suffolk district, Massachusetts province), Philadelphia district (Pennsylvania province), Fulton, DeKalb, Cobb, Clayton, Gwinnett districts (Georgia province), New York, North Carolina, Delaware, Maryland, Rhode Island, Virginia provinces",USA,2010,,
81a3b07afd8e18f065ad7163bae18aea,2010-0663-USA,nat-met-sto-tor,"Arkansas, Missouri, Illinois provinces",USA,2010,,
e949e89534572b4b85555cd2393d74e7,2010-0689-USA,nat-met-sto-lig,"Illinois, Indiana, Iowa, Kansas, Michigan, Minnesota, Missouri, Montana, Nebraska provinces",USA,2010,,
04699ec4db7565b34fe59300cce4dc4c,2010-0690-USA,nat-met-sto-sev,"Colorado, Georgia, Illinois, Kansas, North Carolina, New Mexico, Oklahoma, South Carolina provinces",USA,2010,,
0d685e3e0037d81314e2f33ab25df01d,2011-0029-USA,nat-met-sto-bli,"Oklahoma, Texas, Missouri, Wisconsin, Minnesota, Colorado, Wyoming, Alabama, Arkansas, Delaware, Florida, Georgia, Kentucky, Louisiana, Maryland, Mississippi, North Carolina, South Carolina, Tennessee, Virginia, West Virginia, New York, New Jersey, Pennsylvania provinces",USA,2011,1900000.0,2573732.0
aea0f6042759963dbf9392eb271e98aa,2011-0131-CAN,nat-hyd-flo-riv,"Manitoba, Saskatchewan, Quebec, Alberta provinces",CAN,2011,800000.0,1083677.0
d37c20556a659c997057a38658f88e4a,2011-0134-USA,nat-met-sto-tor,"Mississippi, Alabama, Oklahoma, Texas, North Carolina, Kansas provinces",USA,2011,2000000.0,2709192.0
f014aae1d42ab46c6021e25e2c7654a6,2011-0140-USA,nat-cli-wil-lan,Texas province,USA,2011,183000.0,247891.0
76a1974b95ca4a4fa10c417159f253ec,2011-0145-USA,nat-met-sto-tor,"Alabama, Arkansas, Kentucky, Mississippi, Missouri, Tennessee, Oklahoma provinces",USA,2011,11000000.0,14900556.0
a4da5c9663ee3cbf24af4096e523fed7,2011-0166-USA,nat-hyd-flo-riv,"Illinois, Missouri, Kentucky, Tennessee, Mississppi provinces",USA,2011,,
edf9aa7139b0682f793113920412d311,2011-0172-USA,nat-met-sto-tor,"Jasper, Newton districts (Missouri province)",USA,2011,14000000.0,18964343.0
16afdac2a509f1a54c222ca8ce412f84,2011-0189-USA,nat-met-sto-tor,"Missouri, Kansas, Texas provinces",USA,2011,,
07174c765b7c698cde24e904b6e15103,2011-0195-USA,nat-met-sto-tor,"Illinois, Massachusetts, Michigan, Minnesota, North Dakota provinces",USA,2011,,
b0cd446e14c2b82a2df1d43ea4fb52d4,2011-0264-USA,nat-met-ext-hea,"New York, Washington, Texas, Ohio, Maine, Iowa, Illinois, Minnesota, Nebraska, Wisconsin, South Dakota provinces",USA,2011,,
60dc6330b384a27a7f45fc02169a3e4b,2011-0323-CAN,nat-met-sto-tor,"Goderich town (Huron district, Ontario province)",CAN,2011,,
900baf3c9fd2019527153d8871a6ba9b,2011-0328-CAN,nat-met-sto-tro,"New Brunswick,Nova Scotia, Prince Edward Island provinces",CAN,2011,,
b61f2a1e1bee4a92e82f151ea3528871,2011-0328-USA,nat-met-sto-tro,"New York, New Jersey, Pennsylvania, North Carolina, Virginia, Maryland, District of Columbia, Connecticut, Florida provinces",USA,2011,7300000.0,9888551.0
16c0ed1545c375a9d14415a5dec168c8,2011-0349-USA,nat-cli-wil-for,Bastrop district (Texas province),USA,2011,1000000.0,1354596.0
0235c085499ec7bf8e2b625bc9ba2228,2011-0425-USA,nat-hyd-flo-riv,"Charlotte town (Mecklenburg district, North Carolina province)",USA,2011,,
f88695899d63c5d16652cadfbada127a,2011-0444-USA,nat-met-sto-bli,"New York, New Jersey, Connecticut, Massachusetts provinces",USA,2011,3000000.0,4063788.0
d0929e43ad73a0c93bba62a45d6fce91,2011-0456-USA,nat-met-sto-tro,"Louisiana, Mississippi, Alabama, Texas, New York, Pennsylvania, District of Columbia, Georgia, Maryland, Tennessee, Virginia provinces",USA,2011,750000.0,1015947.0
072f1b7c216f9494c1d2327c86a86471,2011-0527-USA,nat-met-sto-bli,"Colorado, New Mexico provinces",USA,2011,,
74a4a56158e8d11ed06ca240e6c65300,2011-0607-USA,nat-met-sto-bli,"Illinois, Indiana, Iowa, Kansas, Michigan, Minnesota, Missouri, Nebraska, North Dakota, Ohio, South Dakota, Wisconsin, Alabama, Arkansas, Delaware, Florida, Georgia, Kentucky, Louisiana, Maryland, Mississippi, North Carolina, South Carolina, Tennessee, Virginia, West Virginia, Maine, New Hampshire, Vermont, Massachusetts, Rhode Island, Connecticut, New York, New Jersey, Pennsylvania provinces",USA,2011,,
18fb40946488ad6c258cf66018f3d3a8,2011-0608-USA,nat-met-sto-bli,"Colorado, Kansas, Montana, Nebraska, New Mexico, North Dakota, Oklahoma, South Dakota, Texas, Wyoming, Illinois, Indiana, Iowa, Michigan, Minnesota, Missouri, Nebraska, North Dakota, Ohio, South Dakota, Wisconsin, Maine, New Hampshire, Vermont, Massachusetts, Rhode Island, Connecticut, New York, New Jersey, Pennsylvania, Tennessee provinces",USA,2011,,
c0a5e0906980ddf846e5c5f7588f63a1,2011-0609-USA,nat-met-sto-sto,"Illinois, Indiana, Iowa, Kansas, Michigan, Minnesota, Missouri, Nebraska, North Dakota, Ohio, South Dakota, Wisconsin, Alabama, Arkansas, Delaware, Florida, Georgia, Kentucky, Louisiana, Maryland, Mississippi, North Carolina, South Carolina, Tennessee, Virginia, West Virginia, Colorado, Kansas, Montana, Nebraska, New Mexico, North Dakota, Oklahoma, South Dakota, Texas, Wyoming provinces",USA,2011,3500000.0,4741086.0
2f4b0439020742cf0d867fd65f5144bd,2011-0610-USA,nat-hyd-flo-riv,"Mississippi, Ohio provinces",USA,2011,4600000.0,6231141.0
67168ef6d2cb4f454a27db1f49dd164b,2011-0611-USA,nat-met-sto-sto,"Illinois, Indiana, Iowa, Kansas, Michigan, Minnesota, Missouri, Nebraska, North Dakota, Ohio, South Dakota, Wisconsin, New York, New Jersey, Pennsylvania provinces",USA,2011,,
61dca09a0474c4ef2d8ce7569fd5a695,2011-0630-CAN,nat-cli-wil-for,"Slave Lake area (Division No. 17 district, Alberta province)",CAN,2011,1500000.0,2031894.0
d90eeda261d198bda29c620ee920e411,2011-0639-USA,nat-cli-wil-for,"Arizona, Minnesota, Texas, Florida provinces",USA,2011,200000.0,270919.0
f2deb6896dbd0891b50a5bdf641543e8,2011-0646-USA,nat-hyd-flo-riv,"Montana, North Dakota, South Dakota, Iowa, Missouri provinces",USA,2011,2000000.0,2709192.0
9329d05b15c8416168902d065f9459a6,2012-0010-USA,nat-met-sto-tor,"Jefferson, Chilton districts (Alabama province)",USA,2012,175000.0,232248.0
a4109711ab602392b72da56cb83a994f,2012-0055-USA,nat-met-sto-tor,"Nebraska, Kansas, Missouri, Illinois, Indiana, Kentucky provinces",USA,2012,500000.0,663567.0
bb67908bc727c4cbd5e54d6aa3786160,2012-0060-USA,nat-met-sto-tor,"Alabama, Tennessee, Illinois, Kentucky, Indiana, Ohio, Georgia, Florida, Mississippi, North Carolina, Virginia provinces",USA,2012,5000000.0,6635666.0
170daca94cfbe6b110cb21c299b07c3c,2012-0068-CAN,nat-hyd-flo-riv,"Perth-Andover village (Victoria district, New Brunswick province)",CAN,2012,34000.0,45123.0
270272101811d5934ffe106ed3c4da27,2012-0122-USA,nat-met-sto-tor,"Dallas, Tarrant districts (Texas province)",USA,2012,1550000.0,2057056.0
511887b00ab316512bd49ca15cea22d9,2012-0156-USA,nat-met-sto-tor,"Oklahoma, Kansas, Iowa, Nebraska, South Dakota, Minnesota provinces",USA,2012,1800000.0,2388840.0
d9e7757af50f212e9df58cd7025505a3,2012-0176-USA,nat-met-sto-tro,"Bay, Calhoun, Escambia, Franklin, Gadsden, Gulf, Holmes, Jackson, Jefferson, Leon, Liberty, Madison, Okaloosa, Santa Rosa, Taylor, Wakulla, Walton, Washington, Brevard, Citrus, Hardee, Hernando, Hillsborough, Indian River, Lake, Manatee, Marion, Orange, Osceola, Pasco, Pinellas, Polk, Seminole, Sumter, Volusia districts",USA,2012,210000.0,278698.0
8327ddf02080975f2b9d482404aebfdb,2012-0177-USA,nat-hyd-flo-riv,"Bay, Calhoun, Escambia, Franklin, Gadsden, Gulf, Holmes, Jackson, Jefferson, Leon, Liberty, Madison, Okaloosa, Santa Rosa, Taylor, Wakulla, Walton, Washington districts (Florida province), Alabama, Mississippi, Louisiana provinces",USA,2012,174000.0,230921.0
6c3f739c572a25bdbf2069f250c1f74b,2012-0214-USA,nat-met-ext-hea,"District of Columbia, Iowa, Virginia, North Carolina provinces",USA,2012,,
2124ab8281a730644f634b2b53665d53,2012-0232-USA,nat-cli-wil-wil,"Colorado Springs city (El Paso district, Colorado province)",USA,2012,600000.0,796280.0
8f7557d27c911610130d35dd44ddba6c,2012-0234-USA,nat-met-sto-lig,District of Columbia province,USA,2012,,
4207a95d359d253152bda12de71b29cf,2012-0313-USA,nat-met-sto-tro,"Mississippi, Louisiana provinces",USA,2012,2000000.0,2654266.0
893f5687e035e17749f8924d884d51fe,2012-0410-USA,nat-met-sto-tro,"New York, New Jersey, Pennsylvania, Connecticut, Ohio, Delaware, Rhode Island, Maryland, Massachusetts, Maine, New Hampshire, North Carolina, Vermont, Virginia, District of Columbia, West Virginia provinces",USA,2012,50000000.0,66356661.0
c0a97b8837a6f2d8dffa1792af44731a,2012-0486-USA,nat-met-sto-bli,"Wisconsin, Iowa, Nebraska, Kansas provinces",USA,2012,2000.0,2654.0
e947d02bb689a289228a0c7cb752cccd,2012-0493-CAN,nat-met-sto-bli,"Quebec, Ontario, Nova Scotia provinces",CAN,2012,,
d2bfdf79df1907c2662f1d7e9c193809,2012-0493-USA,nat-met-sto-bli,"Texas, Louisiana, Alabama, Mississippi, Arkansas, Indiana, Pennsylvania, Virginia, New York, New Jersey provinces",USA,2012,100000.0,132713.0
0e19bcd448397a58fb3e9b5f052c138d,2012-0503-USA,nat-met-sto-sev,"Ohio, Virginia, Maryland, West Virginia, District of Columbia, Illinois, Indiana, Kentucky, New Jersey, North Carolina, South Carolina provinces",USA,2012,4000000.0,5308533.0
50061edefafa01c43e9cc984fa88c632,2012-0542-USA,nat-cli-wil-wil,"Cleveland, Creek, Oklahoma, Payne districts (Oklahoma province)",USA,2012,200000.0,265427.0
778231b184dbf375d29c35b7077bf240,2012-0601-USA,nat-met-sto-sev,"Missouri, Illinois, Kentucky, Texas, Indiana provinces",USA,2012,4500000.0,5972099.0
7d76c2f3069c5d19998a80e3b8eb1349,2012-0611-USA,nat-met-sto-bli,"Oregon, Washington provinces",USA,2012,100000.0,132713.0
fb5058ba5ad5ae9daeb46bec299da1ca,2012-0612-USA,nat-met-sto-lig,"Oklahoma, Kansas, Minnesota, Texas, Pennsylvania, New York provinces",USA,2012,3400000.0,4512253.0
ac3e5420ae2a49048cdcb0ac958ba094,2012-0613-USA,nat-met-sto-lig,"Colorado, Wyoming provinces",USA,2012,1400000.0,1857987.0
517f909af4ac3ed4ddb3c269fb0da3e5,2012-0614-USA,nat-met-sto-lig,"Texas, New Mexico provinces",USA,2012,1900000.0,2521553.0
5fc9bf275de795492a33544dc7e37a4f,2012-0615-USA,nat-met-sto-lig,"Ohio, Minnesota, Pennsylvania, Michigan, Wisconsin provinces",USA,2012,700000.0,928993.0
88f7a0c9393d5c7ac962ceab3d7fbedc,2012-0616-USA,nat-met-sto-lig,"Missouri, Pennsylvania, Virginia, Arkansas, Oklahoma, Maryland, New York provinces",USA,2012,210000.0,278698.0
bc9d44d667275a5db13888a3cd195d4f,2012-0626-CAN,nat-met-sto-sev,"Calgary town (Division No. 6 district, Alberta province)",CAN,2012,1050000.0,1393490.0
b3b90f12f647ce60bd3f896f31115244,2013-0013-USA,nat-met-sto-tor,"Alabama, Arkansas, Delaware, Florida, Georgia, Kentucky, Louisiana, Maryland, Mississippi, North Carolina, South Carolina, Tennessee, Virginia, West Virginia, Illinois, Indiana, Iowa, Kansas, Michigan, Minnesota, Missouri, Nebraska, North Dakota, Ohio, South Dakota, Wisconsin, Colorado, Kansas, Montana, New Mexico, Oklahoma, Texas, Wyoming provinces",USA,2013,300000.0,392392.0
3cb21d8740f743b11f5c75ea268703ac,2013-0054-USA,nat-met-sto-bli,"Maine, New Hampshire, Vermont, Massachusetts, Rhode Island, Connecticut, New York, New Jersey, Pennsylvania provinces",USA,2013,100000.0,130797.0
6fb5b0320b2429dfe75611f3046ef031,2013-0055-USA,nat-met-sto-bli,"South Dakota, North Dakota, Nebraska, Minnesota, Alabama, Illinois, Indiana, Iowa, Kansas, Michigan, Minnesota, Missouri, Nebraska, North Dakota, Ohio, South Dakota, Wisconsin, Alabama, Arkansas, Delaware, Florida, Georgia, Kentucky, Louisiana, Maryland, Mississippi, North Carolina, South Carolina, Tennessee, Virginia, West Virginia provinces",USA,2013,100000.0,130797.0
efc51e7badfe2eb492e6d1d6fb23b861,2013-0117-USA,nat-met-sto-sev,"California, Colorado, Kansas, Montana, Nebraska, New Mexico, North Dakota, Oklahoma, South Dakota, Texas, Wyoming, Illinois, Indiana, Iowa, Kansas, Michigan, Minnesota, Missouri, Nebraska, North Dakota, Ohio, South Dakota, Wisconsin, Alabama, Arkansas, Delaware, Florida, Georgia, Kentucky, Louisiana, Maryland, Mississippi, North Carolina, South Carolina, Tennessee, Virginia, West Virginia provinces",USA,2013,1600000.0,2092758.0
e77b7f0d08ad0e3c0abbda9bbe50a4ee,2013-0118-USA,nat-met-sto-sev,"Colorado, Kansas, Montana, Nebraska, New Mexico, North Dakota, Oklahoma, South Dakota, Texas, Wyoming, Illinois, Indiana, Iowa, Michigan, Minnesota, Missouri, Nebraska, North Dakota, Ohio, South Dakota, Wisconsin provinces",USA,2013,1100000.0,1438771.0
b79442bdfe58a2bc87fe867eddac49a5,2013-0142-USA,nat-met-sto-tor,"Maine, New Hampshire, Vermont, Massachusetts, Rhode Island, Connecticut, Colorado, Kansas, Montana, Nebraska, New Mexico, North Dakota, Oklahoma, South Dakota, Texas, Wyoming, Illinois, Indiana, Iowa, Kansas, Michigan, Minnesota, Missouri, Nebraska, North Dakota, Ohio, South Dakota, Wisconsin, Alabama, Arkansas, Delaware, Florida, Georgia, Kentucky, Louisiana, Maryland, Mississippi, North Carolina, South Carolina, Tennessee, Virginia, West Virginia, New York, New Jersey, Pennsylvania provinces",USA,2013,3100000.0,4054718.0
684be4d285eef07011fdfc13df9ba3f7,2013-0183-USA,nat-met-sto-tor,"Colorado, Kansas, Montana, Nebraska, New Mexico, North Dakota, Oklahoma, South Dakota, Texas, Wyoming, Alabama, Arkansas, Delaware, Florida, Georgia, Kentucky, Louisiana, Maryland, Mississippi, North Carolina, South Carolina, Tennessee, Virginia, West Virginia provinces",USA,2013,300000.0,392392.0
2ecf55a80bc5339b3a4eb66ac74edd6f,2013-0184-USA,nat-met-sto-tor,"Colorado, Kansas, Montana, Nebraska, New Mexico, North Dakota, Oklahoma, South Dakota, Texas, Wyoming, Illinois, Indiana, Iowa, Kansas, Michigan, Minnesota, Missouri, Nebraska, North Dakota, Ohio, South Dakota, Wisconsin, Maine, New Hampshire, Vermont, Massachusetts, Rhode Island, Connecticut, New York, New Jersey, Pennsylvania provinces",USA,2013,2100000.0,2746744.0
90007a2888e7407aa88e4aac1721ca17,2013-0190-CAN,nat-hyd-flo-riv,"Calgary city (Division No. 6 district, Southern Alberta province)",CAN,2013,5700000.0,7455449.0
a6f05d834baff195028fadcc53bfd333,2013-0209-USA,nat-cli-wil-for,Los Angeles district (California province),USA,2013,21400.0,27991.0
17c2bdfa74dae559507802997fe3a8e7,2013-0210-USA,nat-cli-wil-for,"Black Forest area (El Paso district, Colorado province)",USA,2013,500000.0,653987.0
44a018c2bfd8f6fbbed29cc8ab13ae39,2013-0211-USA,nat-met-sto-lig,"Illinois, Indiana, Iowa, Kansas, Michigan, Minnesota, Missouri, Nebraska, North Dakota, Ohio, South Dakota, Wisconsin, New York, New Jersey, Pennsylvania, Maine, New Hampshire, Vermont, Massachusetts, Rhode Island, Connecticut, Alabama, Arkansas, Delaware, Florida, Georgia, Kentucky, Louisiana, Maryland, Mississippi, North Carolina, South Carolina, Tennessee, Virginia, West Virginia provinces",USA,2013,900000.0,1177176.0
36d234c5ae2f5e04e86cba7bbd50fc19,2013-0212-USA,nat-cli-wil-for,"Yarnell area (Yavapai district, Arizona province)",USA,2013,2000.0,2616.0
97100c88389ab47537d30284df028994,2013-0254-USA,nat-hyd-flo-riv,"Cleveland, Lincoln, Catawba districts (North Carolina province), Pennsylvania province",USA,2013,25000.0,32699.0
f68b8795e4e5ea23cbfecad3d28132a4,2013-0277-USA,nat-hyd-flo-riv,"Missouri, Kansas, Tennessee, Arkansas, Oklahoma provinces",USA,2013,25000.0,32699.0
c7fcf25f333eaba05ee99d602fd69402,2013-0286-USA,nat-hyd-flo-riv,"San Antonio town (Bexar district, Texas province)",USA,2013,2000.0,2616.0
cb1a7c73e398471b6f8820f14e183fc6,2013-0291-USA,nat-hyd-flo-riv,"Iowa, Michigan, Minnesota, Wisconsin provinces",USA,2013,325000.0,425091.0
4c8b2190973931fb2c34c3ee531e75b5,2013-0315-USA,nat-cli-wil-wil,"Yosemite valley (Mariposa district, California province)",USA,2013,175000.0,228895.0
0bbb50b1a2179aa5edb1178dd6f05074,2013-0334-USA,nat-met-sto-lig,"Colorado, Wyoming, Montana provinces",USA,2013,300000.0,392392.0
ce1d217199cd5ae515758a9e4c07e581,2013-0354-USA,nat-hyd-flo-riv,"Lafayette, Lyons, Longmont towns (Boulder district, Colorado province), Larimer, El Paso, Broomfield districts (Colorado province), New Mexico province",USA,2013,1900000.0,2485150.0
54a7bda90766f22f96e597190a53b2e1,2013-0404-USA,nat-cli-wil-wil,Shasta district (California province),USA,2013,10000.0,13080.0
9f63a7525fd8d2fdc7cb9aef54feafa2,2013-0439-USA,nat-met-sto-tor,"Illinois, Indiana, Kentucky, Ohio, Michigan, Wisconsin, Missouri provinces",USA,2013,1300000.0,1700366.0
5c90eec60636ed5f497bf0e02f84c766,2013-0472-USA,nat-met-sto-bli,"Oklahoma, Texas, California, New Mexico, Arizona provinces",USA,2013,2000.0,2616.0
0edf28661736743c8a1e8a58c8afb520,2013-0510-USA,nat-hyd-flo-riv,Austin district (Texas province),USA,2013,,
2cba8d11f304faa322101b11c25afe60,2013-0528-CAN,nat-met-ext-sev,"Ontario, Quebec provinces",CAN,2013,200000.0,261595.0
a3af53993a750938a47be7c6775efc51,2013-0528-USA,nat-met-ext-sev,"Michigan, Ohio, New York, Vermont, Maine, Kansas, Iowa, Texas, Wisconsin, Illinois, Minnesota, Arkansas, Louisiana, Mississippi, Kentucky provinces",USA,2013,200000.0,261595.0
ece905efa688f41a260399863732aefd,2013-0548-USA,nat-met-sto-sev,"Louisiana, South Carolina, Mississippi provinces",USA,2013,2200000.0,2877542.0
418834fbf4a5b767a9fab4b81927ef71,2013-0550-USA,nat-met-sto-bli,"Alabama, Arkansas, Connecticut, Delaware, Florida, Georgia, Kentucky, Louisiana, Maine, Maryland, Massachusetts, Mississippi, New Hampshire, New Jersey, New York, North Carolina, Oklahoma, Pennsylvania, Rhode Island, South Carolina, Tennessee, Texas, Vermont, Virginia, West Virginia provinces",USA,2013,100000.0,130797.0
c35ced69ed8595b12ff407796db43e09,2013-0558-USA,nat-hyd-flo-riv,"Nelson, Carroll districts (Kentucky province)",USA,2013,,
0486319196180b1adeb39d6898554251,2013-0579-USA,nat-met-sto-bli,"Texas, Oklahoma, Louisiana provinces",USA,2013,1100000.0,1438771.0
fd8c0b4a3e92c59303547ebccc594af3,2013-0580-CAN,nat-met-sto-lig,Toronto district (Ontario province),CAN,2013,1410000.0,1844243.0
6ac46e5ebdbabfcdb9e116c7e790b70c,2014-0009-CAN,nat-met-ext-col,"Ontario, Manitoba, Saskatchewan provinces",CAN,2014,,
1ff4bec4d8e662b52b6336a4dd892c9e,2014-0009-USA,nat-met-ext-col,"New York, Minnesota, Georgia, Maryland, Alaska, Alabama, Mississippi, Louisiana, North Carolina, South Carolina, Ohio, Indiana, Illinois, Pennsylvania, Michigan, New Jersey, Virginia, Kentucky, Missouri provinces",USA,2014,2500000.0,3217735.0
b49bea4d135475df6270ebeb37455580,2014-0048-USA,nat-met-sto-bli,"Illinois, Indiana, Iowa, Kansas, Michigan, Minnesota, Missouri, Nebraska, North Dakota, Ohio, South Dakota, Wisconsin, Colorado, Kansas, Montana, Nebraska, New Mexico, North Dakota, Oklahoma, South Dakota, Texas, Wyoming, Maine, New Hampshire, Vermont, Massachusetts, Rhode Island, Connecticut, New York, New Jersey, Pennsylvania provinces",USA,2014,250000.0,321773.0
dc45cd128b2a16f576286ffe7c92c9bb,2014-0052-USA,nat-met-sto-bli,"Illinois, Indiana, Iowa, Kansas, Michigan, Minnesota, Missouri, Nebraska, North Dakota, Ohio, South Dakota, Wisconsin, Maine, Massachusetts, New Hampshire, Vermont, Rhode Island, Connecticut, New York, New Jersey, Pennsylvania, Maryland provinces",USA,2014,210000.0,270290.0
4f14cdfbe90b8f1c37e6086bd1e6dc9f,2014-0053-USA,nat-met-sto-bli,"Georgia, Alabama, Mississippi, Louisiana, North Carolina, South Carolina provinces",USA,2014,250000.0,321773.0
c21540149c8de93a02a26fe19588b313,2014-0072-USA,nat-met-sto-bli,"District of Columbia, New York, Georgia, South Carolina, North Carolina, Pennsylvania provinces",USA,2014,750000.0,965320.0
27bf83a32478721a94b1c300b077183e,2014-0095-USA,nat-hyd-mmw-lan,"Oso village (Snohomish district, Washington province)",USA,2014,20000.0,25742.0
6f33fba30cc0fb5afdc5cc8af8ef4a69,2014-0100-USA,nat-met-sto-bli,"California, Colorado, Kansas, Montana, Nebraska, New Mexico, North Dakota, Oklahoma, South Dakota, Texas, Wyoming, Illinois, Indiana, Iowa, Kansas, Michigan, Minnesota, Missouri, Nebraska, North Dakota, Ohio, South Dakota, Wisconsin, Tennessee, New York, New Jersey, Pennsylvania provinces",USA,2014,2000.0,2574.0
1924274af92777d57ec71f19cb83a551,2014-0126-USA,nat-met-sto-sev,"Colorado, Kansas, Montana, Nebraska, New Mexico, North Dakota, Oklahoma, South Dakota, Texas, Wyoming, Mississippi, Alabama, Arkansas, Delaware, Florida, Georgia, Kentucky, Louisiana, Maryland, Mississippi, North Carolina, South Carolina, Tennessee, Virginia, West Virginia, Illinois, Indiana, Iowa, Kansas, Michigan, Minnesota, Missouri, Nebraska, North Dakota, Ohio, South Dakota, Wisconsin, Florida, Alabama, New York, New Jersey, Pennsylvania provinces",USA,2014,2000000.0,2574188.0
433d35dbd6f7401e04280d5ceed1b640,2014-0165-USA,nat-cli-wil-for,"Hutchinson district (Texas province), San Diego district (California province)",USA,2014,100000.0,128709.0
60a033e91b34ab6387ccc57748b99537,2014-0192-USA,nat-met-sto-lig,"Illinois, Indiana, Iowa, Kansas, Michigan, Minnesota, Missouri, North Dakota, Ohio, South Dakota, Wisconsin, Kansas, Nebraska, New Mexico, North Dakota, Oklahoma, South Dakota, Texas, Wyoming, Arizona, Idaho, Montana, Nevada, New Mexico, Utah, Wyoming, New York, New Jersey, Pennsylvania, Maine, New Hampshire, Vermont, Massachusetts, Rhode Island, Connecticut provinces",USA,2014,3900000.0,5019666.0
f8b81c4a26389c29518deecc316a69f9,2014-0263-USA,nat-met-sto-lig,"Colorado, Kansas, Montana, Nebraska, New Mexico, North Dakota, Oklahoma, Texas, Wyoming, Illinois, Indiana, Iowa, Michigan, Minnesota, Missouri, Ohio, South Dakota, Wisconsin, New York, New Jersey, Pennsylvania, Maine, New Hampshire, Vermont, Massachusetts, Rhode Island, Connecticut, Tennessee provinces",USA,2014,270000.0,347515.0
b2ce4840f065088992f1db623e92aed0,2014-0310-USA,nat-met-sto-tro,Hawaii province,USA,2014,66000.0,84948.0
4c76000edf627d0561b10f93dc539662,2014-0317-USA,nat-hyd-flo-riv,"Illinois, Indiana, Iowa, Kansas, Michigan, Minnesota, Missouri, Nebraska, North Dakota, Ohio, South Dakota, Wisconsin, Maine, New Hampshire, Vermont, Massachusetts, Rhode Island, Connecticut, New York, New Jersey, Pennsylvanie, Maryland provinces",USA,2014,1600000.0,2059350.0
4138b201f852c97feaa20ebc35074e8e,2014-0318-USA,nat-geo-ear-gro,"San Francisco Bay (San Francisco district) , Napa Valley (Napa district) ; Sonoma, Solano district (California province) ; Vallejo, Mare Island cities (Solano district, California province)",USA,2014,700000.0,900966.0
